vto_short,vto_label,tok1,tok2,uuid,family,genus,specificepithet,lat,lon,char_sesamoid_bone_of_manus,char_carpal_bone,char_metacarpal_bone,char_humerus,char_ulna,char_radius_bone,char_centrale_fore,char_ulnare,char_phalanx_of_manus,char_intermedium,char_radiale,char_pelvic_fin,char_pectoral_fin,char_pelvic_sucking_disc
VTO:0042441,Stichaeidae,stichaeidae,,0b919dcb-1294-47e3-adc3-5a1be9f65432,stichaeidae,cebidichthys,violaceus,38.163495,-122.906711,,,,,,,,,,,,0 and 1,1,0
VTO:0055812,Paralichthyidae,paralichthyidae,,0b9162cf-e83a-4a85-8e3f-1f0a55b6576a,paralichthyidae,cyclopsetta,fimbriata,25.76333,-82.10167,,,,,,,,,,,,?,1,?
VTO:0057876,Malacosteus niger,malacosteus,niger,0b91bc8a-89bd-4f07-a032-7d6c82bd45a9,stomiidae,malacosteus,niger,25.55833,-86.45834,,,,,,,,,,,,1,1,?
VTO:0057869,Stomiidae,stomiidae,,0b91bc8a-89bd-4f07-a032-7d6c82bd45a9,stomiidae,malacosteus,niger,25.55833,-86.45834,,,,,,,,,,,,1,0 and 1,?
VTO:0036216,Ictaluridae,ictaluridae,,0b92c2c1-dcbd-4bea-a26f-4040f09ac657,ictaluridae,noturus,exilis,36.0957,-94.8291,,,,,,,,,,,,?,1,?
VTO:0033952,Notacanthidae,notacanthidae,,0b932607-f277-425e-97e2-ecb6b1795605,notacanthidae,polyacanthonotus,africanus,24.0966667,-77.3208333,,,,,,,,,,,,1,?,?
VTO:0010655,Canis lupus,canis,lupus,0b933e32-cc9b-420f-84f4-e3b572dd865b,canidae,canis,lupus,63.78,-148.6866666667,1,1,1,1,1,1,?,?,1,?,?,,,
VTO:0007439,Rhinella marina,rhinella,marina,0b93dbb0-506b-4ccc-b58c-2dae01643908,bufonidae,rhinella,marina,-2.1666666667,-79.0666666667,?,?,?,?,?,?,?,?,1,?,?,,,
VTO:0057324,Myctophidae,myctophidae,,0b9448a6-d40e-43eb-abf5-4a0c6783261e,myctophidae,nannobrachium,ritteri,32.4825,-118.0383333,,,,,,,,,,,,1,?,?
VTO:0042243,Ostraciidae,ostraciidae,,0b953614-f099-49d3-a34d-8f35f2e5e4fa,ostraciidae,ostracion,cubicus,-30.25,30.8166667,,,,,,,,,,,,0 and 1,1,0
VTO:0042262,Ostracion cubicus,ostracion,cubicus,0b953614-f099-49d3-a34d-8f35f2e5e4fa,ostraciidae,ostracion,cubicus,-30.25,30.8166667,,,,,,,,,,,,0,?,0
VTO:0060413,Loricariidae sp. (Mo 1991),loricariidae,sp.,0b959821-ea8e-4c71-a496-196ca7469ad4,loricariidae,loricaria,,-4.46333,-78.155423,,,,,,,,,,,,1,1,?
VTO:0036816,Loricariidae,loricariidae,,0b959821-ea8e-4c71-a496-196ca7469ad4,loricariidae,loricaria,,-4.46333,-78.155423,,,,,,,,,,,,?,1,?
VTO:0041483,Thoburnia rhothoeca,thoburnia,rhothoeca,0b96b3de-c26a-4ddf-b4aa-3b63dcc03ebe,catostomidae,thoburnia,rhothoeca,37.3330556,-79.6533333,,,,,,,,,,,,1,?,?
VTO:0049110,Labridae,labridae,,0b973620-d190-4d91-8f3d-eae9d0bea86a,labridae,hemigymnus,melapterus,10.0,167.0,,,,,,,,,,,,0 and 1,1,0
VTO:0007377,Anaxyrus cognatus,anaxyrus,cognatus,0b9787d1-e3c7-4b0d-bb6a-7da687394640,bufonidae,anaxyrus,cognatus,31.833259206738855,-106.07217233157424,?,?,?,?,?,?,?,?,1,?,?,,,
VTO:0062104,Platyurosternarchus macrostomus,platyurosternarchus,macrostomus,0b979295-de9f-4d61-8323-1b1c2a6f488b,apteronotidae,platyurosternarchus,macrostomus,7.44444,-69.43472,,,,,,,,,,,,0,1,0
VTO:0037462,Apteronotidae,apteronotidae,,0b979295-de9f-4d61-8323-1b1c2a6f488b,apteronotidae,platyurosternarchus,macrostomus,7.44444,-69.43472,,,,,,,,,,,,0,1,0
VTO:0042308,Acanthuridae,acanthuridae,,0b989924-01a2-482a-a15d-cef4d4de0721,acanthuridae,acanthurus,chirurgus,13.358759,-81.345923,,,,,,,,,,,,1,1,?
VTO:0056977,Batrachoididae,batrachoididae,,0b99ea92-53aa-4240-9088-49d97726843e,batrachoididae,,,30.39333,-88.81139,,,,,,,,,,,,1,1,?
VTO:0040363,Notropis baileyi,notropis,baileyi,0b9bb17a-8858-4fda-96e4-d1d146c4e323,cyprinidae,notropis,baileyi,32.46349,-85.65779,,,,,,,,,,,,1,1,?
VTO:0034556,Clupeidae,clupeidae,,0b9bc8cf-09be-4602-86f0-8b65dbb6795e,clupeidae,sardinops,sagax,34.1166667,-119.1833333,,,,,,,,,,,,0 and 1,1,0
VTO:0002646,Scaphiopus couchii,scaphiopus,couchii,0b9c73aa-78f3-4477-9415-f34196bc1d9d,scaphiopodidae,scaphiopus,couchii,23.290290698259447,-106.0302814700268,?,1,?,1,?,?,?,1,1,?,?,,,
VTO:0040719,Luxilus chrysocephalus,luxilus,chrysocephalus,0b9e22a1-0e4e-47fd-a3c8-531a7f94d36d,cyprinidae,luxilus,chrysocephalus,41.7562,-80.9472,,,,,,,,,,,,1,1,?
VTO:0034556,Clupeidae,clupeidae,,0b9e4165-f374-4574-b249-117131cfde0a,clupeidae,dorosoma,cepedianum,30.27056,-89.68972,,,,,,,,,,,,0 and 1,1,0
VTO:0034747,Dorosoma cepedianum,dorosoma,cepedianum,0b9e4165-f374-4574-b249-117131cfde0a,clupeidae,dorosoma,cepedianum,30.27056,-89.68972,,,,,,,,,,,,1,?,?
VTO:0040719,Luxilus chrysocephalus,luxilus,chrysocephalus,0b9fe95c-f998-4f50-ad8f-6ce4d62b8957,cyprinidae,luxilus,chrysocephalus,33.7305556,-87.5158333,,,,,,,,,,,,1,1,?
VTO:0039738,Lythrurus umbratilis,lythrurus,umbratilis,0ba37fce-5ca7-40b3-963f-82053d6e9f12,cyprinidae,lythrurus,umbratilis,40.585,-84.1281,,,,,,,,,,,,1,1,?
VTO:0002416,Pipidae,pipidae,,0ba3bdfe-3cd5-4246-8055-76de35f09834,pipidae,xenopus,calcaratus,3.7110555556,8.6666388889,?,?,?,1,1,1,?,?,?,?,?,,,
VTO:0046609,Stromateidae,stromateidae,,0ba4f00c-29e8-4d0e-96cf-b742919d9532,stromateidae,peprilus,paru,17.9666667,-76.8,,,,,,,,,,,,0,1,0
VTO:0036272,Ameiurus melas,ameiurus,melas,0ba611df-2b3c-4aff-8331-648c07a4dd10,ictaluridae,ameiurus,melas,32.21639,-90.69195,,,,,,,,,,,,1,1,?
VTO:0036216,Ictaluridae,ictaluridae,,0ba611df-2b3c-4aff-8331-648c07a4dd10,ictaluridae,ameiurus,melas,32.21639,-90.69195,,,,,,,,,,,,?,1,?
VTO:0055812,Paralichthyidae,paralichthyidae,,0ba648d8-afc4-4b6a-a145-950870d54a68,paralichthyidae,,,33.85,-118.415,,,,,,,,,,,,?,1,?
VTO:0054207,Poeciliidae,poeciliidae,,0ba76ccc-05dc-4421-9f91-7d490f57cf07,poeciliidae,poecilia,latipinna,27.3936111111,-80.89527777,,,,,,,,,,,,?,1,?
VTO:0060413,Loricariidae sp. (Mo 1991),loricariidae,sp.,0ba7b76b-79e5-4bf4-9065-c8d5d0c002eb,loricariidae,hypoptopoma,,8.815779,-69.267999,,,,,,,,,,,,1,1,?
VTO:0036816,Loricariidae,loricariidae,,0ba7b76b-79e5-4bf4-9065-c8d5d0c002eb,loricariidae,hypoptopoma,,8.815779,-69.267999,,,,,,,,,,,,?,1,?
VTO:0056956,Aphredoderus sayanus,aphredoderus,sayanus,0ba7bd2f-e0d6-4688-9094-089610662468,aphredoderidae,aphredoderus,sayanus,30.2946111111,-85.05586111,,,,,,,,,,,,1,?,?
VTO:0036272,Ameiurus melas,ameiurus,melas,0ba7e814-32e5-4ed7-8ae3-bd21f8909e7d,ictaluridae,ameiurus,melas,30.45361,-94.67333,,,,,,,,,,,,1,1,?
VTO:0036216,Ictaluridae,ictaluridae,,0ba7e814-32e5-4ed7-8ae3-bd21f8909e7d,ictaluridae,ameiurus,melas,30.45361,-94.67333,,,,,,,,,,,,?,1,?
VTO:0056486,Ogcocephalidae,ogcocephalidae,,0ba820d4-fd7a-43cd-b4e2-cfbbfdd9d09a,ogcocephalidae,dibranchus,atlanticus,24.2725,-82.57694444,,,,,,,,,,,,?,1,?
VTO:0040719,Luxilus chrysocephalus,luxilus,chrysocephalus,0ba82e3b-10bd-43b7-96d5-48418efce359,cyprinidae,luxilus,chrysocephalus,39.9408,-82.0137,,,,,,,,,,,,1,1,?
VTO:0055812,Paralichthyidae,paralichthyidae,,0ba8acb5-04e1-43ca-9bf1-dff50ec25c52,paralichthyidae,citharichthys,arenaceus,33.34,-117.5783333,,,,,,,,,,,,?,1,?
VTO:0039634,Campostoma anomalum,campostoma,anomalum,0ba96b02-e369-4109-af07-1046360c0f97,cyprinidae,campostoma,anomalum,36.16861,-92.43222,,,,,,,,,,,,1,1,?
VTO:0057558,Synodontidae,synodontidae,,0baa3fb5-e384-468f-9c7d-8b5216f8837a,synodontidae,synodus,lucioceps,33.58,-118.1483333,,,,,,,,,,,,1,?,?
VTO:0041434,Hypentelium nigricans,hypentelium,nigricans,0baaa410-67f1-46ae-adb0-b0e7722da97f,catostomidae,hypentelium,nigricans,41.5081,-78.2333,,,,,,,,,,,,1,?,?
VTO:0039110,Pimephales notatus,pimephales,notatus,0baaabda-3100-4608-9bef-d6c8614eecf8,cyprinidae,pimephales,notatus,34.5663889,-87.5969444,,,,,,,,,,,,1,1,?
VTO:0060413,Loricariidae sp. (Mo 1991),loricariidae,sp.,0baaada2-4c52-4c93-bafb-8c1f6a1060e1,loricariidae,crossoloricaria,bahuaja,-17.483944,-63.680417,,,,,,,,,,,,1,1,?
VTO:0036816,Loricariidae,loricariidae,,0baaada2-4c52-4c93-bafb-8c1f6a1060e1,loricariidae,crossoloricaria,bahuaja,-17.483944,-63.680417,,,,,,,,,,,,?,1,?
VTO:0057558,Synodontidae,synodontidae,,0bad4b03-9df3-4aa4-b535-12cc08b3f610,synodontidae,saurida,gracilis,7.908333,134.680556,,,,,,,,,,,,1,?,?
VTO:0057593,Saurida gracilis,saurida,gracilis,0bad4b03-9df3-4aa4-b535-12cc08b3f610,synodontidae,saurida,gracilis,7.908333,134.680556,,,,,,,,,,,,1,1,?
VTO:0043259,Carangidae,carangidae,,0bad5588-58c9-4286-a91c-ac9c9639c65c,carangidae,decapterus,punctatus,4.0666666667,6.5833333333,,,,,,,,,,,,0 and 1,1,0
VTO:0067954,Myctophum obtusirostre,myctophum,obtusirostre,0bb11d85-64c8-4381-a20b-613cc0547006,myctophidae,myctophum,obtusirostre,9.6916666667,-40.6583333333,,,,,,,,,,,,1,1,?
VTO:0057324,Myctophidae,myctophidae,,0bb11d85-64c8-4381-a20b-613cc0547006,myctophidae,myctophum,obtusirostre,9.6916666667,-40.6583333333,,,,,,,,,,,,1,?,?
VTO:0060413,Loricariidae sp. (Mo 1991),loricariidae,sp.,0bb1b587-b5b8-4753-a090-495ea92c4ac2,loricariidae,loricariichthys,,7.61472,-66.1828,,,,,,,,,,,,1,1,?
VTO:0036816,Loricariidae,loricariidae,,0bb1b587-b5b8-4753-a090-495ea92c4ac2,loricariidae,loricariichthys,,7.61472,-66.1828,,,,,,,,,,,,?,1,?
VTO:0057324,Myctophidae,myctophidae,,0bb1b9a4-39d6-4c55-b0c3-3ff55b713283,myctophidae,diogenichthys,atlanticus,39.4783333333,-64.605,,,,,,,,,,,,1,?,?
VTO:0034129,Anguillidae,anguillidae,,0bb2944d-92a1-4f08-b92a-6646cdd721ae,anguillidae,anguilla,rostrata,29.3375,-81.67555555,,,,,,,,,,,,0,1,0
VTO:0034134,Anguilla rostrata,anguilla,rostrata,0bb2944d-92a1-4f08-b92a-6646cdd721ae,anguillidae,anguilla,rostrata,29.3375,-81.67555555,,,,,,,,,,,,0,?,0
VTO:0039634,Campostoma anomalum,campostoma,anomalum,0bb59b93-a308-4e52-9f24-a7707329d7c6,cyprinidae,campostoma,anomalum,34.426786,-95.578505,,,,,,,,,,,,1,1,?
VTO:0039316,Pteronotropis hypselopterus,pteronotropis,hypselopterus,0bb5daab-bd4c-407c-9d3f-95bca41b8568,cyprinidae,pteronotropis,hypselopterus,30.9219444,-87.3133333,,,,,,,,,,,,1,1,?
VTO:0057525,Scopelarchidae,scopelarchidae,,0bb840ec-8be5-4c86-b9c8-7d01e895db42,scopelarchidae,scopelarchus,analis,-27.525,-0.3916666667,,,,,,,,,,,,1,1,?
VTO:0057534,Scopelarchus analis,scopelarchus,analis,0bb840ec-8be5-4c86-b9c8-7d01e895db42,scopelarchidae,scopelarchus,analis,-27.525,-0.3916666667,,,,,,,,,,,,1,1,?
VTO:0052741,Cottidae,cottidae,,0bb84bde-92a8-433d-a1d9-446f57ac8f0b,cottidae,clinocottus,analis,33.962539,-119.952755,,,,,,,,,,,,0 and 1,1,0
VTO:0007309,Bufo bufo,bufo,bufo,0bb98761-2795-4e43-9340-96851c8082c1,bufonidae,bufo,bufo,40.00815,-84.3212666666,?,?,?,?,?,?,?,?,1,?,?,,,
VTO:0057558,Synodontidae,synodontidae,,0bb9b1e0-67fc-42c4-a3f9-933a7977132f,synodontidae,synodus,poeyi,31.6694444444,-79.48888888,,,,,,,,,,,,1,?,?
VTO:0007207,Amietophrynus regularis,amietophrynus,regularis,0bbc9105-4e6e-4c00-ac1f-c486762d83c9,bufonidae,amietophrynus,regularis,-7.033333,37.633333,?,?,?,?,?,?,?,?,1,?,?,,,
VTO:0003375,Pyxicephalus adspersus,pyxicephalus,adspersus,0bbeb04b-e283-4809-bd9f-9c21d6081517,pyxicephalidae,pyxicephalus,adspersus,-17.5333333333,24.25,0,1,1,1,?,?,?,1,1,?,?,,,
VTO:0009815,Myotis lucifugus,myotis,lucifugus,0bbf0c36-5736-4a20-acc4-66bbcb1b64be,vespertilionidae,myotis,lucifugus,42.357135769699696,-84.12565292000902,1,1,1,1,1,1,?,?,?,?,?,,,
VTO:0057324,Myctophidae,myctophidae,,0bc0eab3-6a97-46ef-bec0-93fbb27e4d32,myctophidae,diaphus,brachycephalus,32.1583333333,-59.9916666667,,,,,,,,,,,,1,?,?
VTO:0007309,Bufo bufo,bufo,bufo,0bc17062-d358-4125-8beb-9513953d4a11,bufonidae,bufo,bufo,37.614671,-118.827698,?,?,?,?,?,?,?,?,1,?,?,,,
VTO:0041393,Moxostoma duquesnii,moxostoma,duquesnii,0bc2bb15-7fc9-49a1-bdd8-6bb728d721b9,catostomidae,moxostoma,duquesnii,35.073289,-85.918856,,,,,,,,,,,,1,?,?
VTO:0056803,Macrouridae,macrouridae,,0bc3ada5-ce21-495c-b9dd-06c6e47e00cb,macrouridae,malacocephalus,occidentalis,-3.0333333333,9.35,,,,,,,,,,,,0 and 1,?,0
VTO:0007375,Anaxyrus woodhousii,anaxyrus,woodhousii,0bc3eeb3-f0fe-4016-923c-15cadb398038,bufonidae,anaxyrus,woodhousii,35.643426,-105.93722,?,?,?,?,?,?,?,?,1,?,?,,,
