 "matrix_taxon" , "vto" , "vto_label" , "collection" , "catNum" ,
 "Hypoptopoma joberti" , "http://purl.obolibrary.org/obo/VTO_0060305" , "Hypoptopoma joberti" , "BMNH" , "97.12.1:63" ,
 "Farlowella knerii" , "http://purl.obolibrary.org/obo/VTO_0060347" , "Farlowella knerii" , "BMNH" , "80.12.5:206" ,
 "Plecostomus sp." , "http://purl.obolibrary.org/obo/VTO_0060413" , "Loricariidae sp. (Mo 1991)" , "BMNH" , "uncat." ,
 "Cnidoglanis sp." , "http://purl.obolibrary.org/obo/VTO_0060447" , "Cnidoglanis sp. (Mo 1991)" , "BMNH" , "uncat." ,
 "Peckoltia niveata" , "http://purl.obolibrary.org/obo/VTO_0060080" , "Dekeyseria niveata" , "CAS" , "6531" ,
 "Dolichancistrus pediculatus" , "http://purl.obolibrary.org/obo/VTO_0060111" , "Dolichancistrus pediculatus" , "CAS" , "58789" ,
 "Dolichancistrus pediculatus" , "http://purl.obolibrary.org/obo/VTO_0060111" , "Dolichancistrus pediculatus" , "CAS" , "58820" ,
 "Otocinclus sp." , "http://purl.obolibrary.org/obo/VTO_0060369" , "Otocinclus sp. (Schaefer 1987)" , "CAS" , "56711" ,
 "Loricariinae sp." , "http://purl.obolibrary.org/obo/VTO_0060107" , "Loricariinae sp. (Friel 1994)" , "DU" , "F934" ,
 "Panaque sp." , "http://purl.obolibrary.org/obo/VTO_0060126" , "Panaque sp. (Friel 1994)" , "DU" , "F1067" ,
 "Sturisoma sp." , "http://purl.obolibrary.org/obo/VTO_0060135" , "Sturisoma sp. (Friel 1994)" , "DU" , "F1064" ,
 "Sturisoma sp." , "http://purl.obolibrary.org/obo/VTO_0060135" , "Sturisoma sp. (Friel 1994)" , "DU" , "F1065" ,
 "Liposarcus sp." , "http://purl.obolibrary.org/obo/VTO_0060417" , "Liposarcus sp. (Friel 1994)" , "DU" , "F1191" ,
 "Liposarcus sp." , "http://purl.obolibrary.org/obo/VTO_0060417" , "Liposarcus sp. (Friel 1994)" , "DU" , "F2009" ,
 "Panaque purusiensis" , "http://purl.obolibrary.org/obo/VTO_0060071" , "Panaqolus purusiensis" , "FMNH" , "96955" ,
 "Panaque albomaculatus" , "http://purl.obolibrary.org/obo/VTO_0060073" , "Panaqolus albomaculatus" , "FMNH" , "96951" ,
 "Megalancistrus sp." , "http://purl.obolibrary.org/obo/VTO_0060076" , "Megalancistrus sp. (Schaefer 1987)" , "FMNH" , "96959" ,
 "Dolichancistrus pediculatus" , "http://purl.obolibrary.org/obo/VTO_0060111" , "Dolichancistrus pediculatus" , "FMNH" , "58566" ,
 "Sturisoma sp." , "http://purl.obolibrary.org/obo/VTO_0060139" , "Sturisoma sp. (Schaefer 1987)" , "FMNH" , "96971" ,
 "Hypostomus hemicochliodon" , "http://purl.obolibrary.org/obo/VTO_0060159" , "Hypostomus hemicochliodon" , "FMNH" , "92633" ,
 "Hypostomus sp." , "http://purl.obolibrary.org/obo/VTO_0060166" , "Hypostomus sp. (Schaefer 1987)" , "FMNH" , "95560" ,
 "Peckoltia sp.2" , "http://purl.obolibrary.org/obo/VTO_0060269" , "Peckoltia sp. 2 (Armbruster 2004)" , "FMNH" , "70863" ,
 "Pogonopomoides parahybae" , "http://purl.obolibrary.org/obo/VTO_0060296" , "Pogonopoma parahybae" , "FMNH" , "71338" ,
 "Spectracanthicus punctatissimus" , "http://purl.obolibrary.org/obo/VTO_0060309" , "Oligancistrus punctatissimus" , "FMNH" , "95556" ,
 "Farlowella sp." , "http://purl.obolibrary.org/obo/VTO_0060356" , "Farlowella sp. (Schaefer 1987)" , "FMNH" , "96965" ,
 "Otocinclus sp." , "http://purl.obolibrary.org/obo/VTO_0060369" , "Otocinclus sp. (Schaefer 1987)" , "FMNH" , "84140" ,
 "Otocinclus sp." , "http://purl.obolibrary.org/obo/VTO_0060369" , "Otocinclus sp. (Schaefer 1987)" , "FMNH" , "96964" ,
 "Pterygoplichthys punctatus" , "http://purl.obolibrary.org/obo/VTO_0060416" , "Pterygoplichthys punctatus" , "FMNH" , "96959" ,
 "Pterygoplichthys punctatus" , "http://purl.obolibrary.org/obo/VTO_0060416" , "Pterygoplichthys punctatus" , "FMNH" , "96960" ,
 "Panaque maccus" , "http://purl.obolibrary.org/obo/VTO_0060074" , "Panaqolus maccus" , "INHS" , "28933" ,
 "Panaque maccus" , "http://purl.obolibrary.org/obo/VTO_0060074" , "Panaqolus maccus" , "INHS" , "29862" ,
 "Panaque maccus" , "http://purl.obolibrary.org/obo/VTO_0060074" , "Panaqolus maccus" , "INHS" , "29906" ,
 "Baryancistrus niveatus" , "http://purl.obolibrary.org/obo/VTO_0060132" , "Baryancistrus niveatus" , "INHS" , "40912" ,
 "Leptoancistrus canensis" , "http://purl.obolibrary.org/obo/VTO_0060155" , "Leptoancistrus canensis" , "INHS" , "36108" ,
 "Hypostomus emarginatus 2" , "http://purl.obolibrary.org/obo/VTO_0060157" , "Hypostomus emarginatus 2 (Armbruster 2004)" , "INHS" , "29085" ,
 "Hypostomus hemicochliodon" , "http://purl.obolibrary.org/obo/VTO_0060159" , "Hypostomus hemicochliodon" , "INHS" , "36878" ,
 "Hypostomus hemicochliodon" , "http://purl.obolibrary.org/obo/VTO_0060159" , "Hypostomus hemicochliodon" , "INHS" , "40385" ,
 "Hypostomus plecostomus 2" , "http://purl.obolibrary.org/obo/VTO_0060216" , "Hypostomus plecostomus 2 (Armbruster 2004)" , "INHS" , "33435" ,
 "Hypostomus plecostomus 2" , "http://purl.obolibrary.org/obo/VTO_0060216" , "Hypostomus plecostomus 2 (Armbruster 2004)" , "INHS" , "30039" ,
 "Peckoltia sp.2" , "http://purl.obolibrary.org/obo/VTO_0060269" , "Peckoltia sp. 2 (Armbruster 2004)" , "INHS" , "PERU97-20" ,
 "Peckoltia ucayalensis" , "http://purl.obolibrary.org/obo/VTO_0060276" , "Peckoltia ucayalensis" , "INHS" , "40916" ,
 "Hypoptopoma sp." , "http://purl.obolibrary.org/obo/VTO_0060307" , "Hypoptopoma sp. (Armbruster 2004)" , "INHS" , "28696" ,
 "Hypoptopoma sp." , "http://purl.obolibrary.org/obo/VTO_0060307" , "Hypoptopoma sp. (Armbruster 2004)" , "INHS" , "28997" ,
 "Hypoptopoma sp." , "http://purl.obolibrary.org/obo/VTO_0060307" , "Hypoptopoma sp. (Armbruster 2004)" , "INHS" , "29973" ,
 "Spectracanthicus punctatissimus" , "http://purl.obolibrary.org/obo/VTO_0060309" , "Oligancistrus punctatissimus" , "INHS" , "40914" ,
 "Lasiancistrus sp." , "http://purl.obolibrary.org/obo/VTO_0060311" , "Lasiancistrus sp. (Armbruster 2004)" , "INHS" , "28263" ,
 "Lasiancistrus sp." , "http://purl.obolibrary.org/obo/VTO_0060311" , "Lasiancistrus sp. (Armbruster 2004)" , "INHS" , "29866" ,
 "Lasiancistrus maracaiboensis" , "http://purl.obolibrary.org/obo/VTO_0060312" , "Lasiancistrus guacharote" , "INHS" , "59866" ,
 "Lasiancistrus maracaiboensis" , "http://purl.obolibrary.org/obo/VTO_0060312" , "Lasiancistrus guacharote" , "INHS" , "60465" ,
 "Microlepidogaster sp." , "http://purl.obolibrary.org/obo/VTO_0060395" , "Microlepidogaster sp. (Armbruster 2004)" , "INHS" , "37356" ,
 "Peckoltia ucayalensis" , "http://purl.obolibrary.org/obo/VTO_0060276" , "Peckoltia ucayalensis" , "LACM" , "36318-2" ,
 "Peckoltia ucayalensis" , "http://purl.obolibrary.org/obo/VTO_0060276" , "Peckoltia ucayalensis" , "LACM" , "36325-1" ,
 "Dolichancistrus cobrensis" , "http://purl.obolibrary.org/obo/VTO_0060110" , "Dolichancistrus cobrensis" , "MCNG" , "6470" ,
 "Peckoltia big spot" , "http://purl.obolibrary.org/obo/VTO_0060266" , "Peckoltia sp. big spot (Armbruster 2004)" , "MCNG" , "37043" ,
 "Hypostomus francisci" , "http://purl.obolibrary.org/obo/VTO_0060211" , "Hypostomus francisci" , "MNRJ" , "13559" ,
 "Pogonopoma parahybae" , "http://purl.obolibrary.org/obo/VTO_0060296" , "Pogonopoma parahybae" , "MNRJ" , "13562" ,
 "Spectracanthicus punctatissimus" , "http://purl.obolibrary.org/obo/VTO_0060309" , "Oligancistrus punctatissimus" , "MZUSP" , "34265" ,
 "Neoplecostomus sp." , "http://purl.obolibrary.org/obo/VTO_0060319" , "Neoplecostomus sp. (de Pinna 1993)" , "MZUSP" , "uncat." ,
 "Spectracanthicus murinus" , "http://purl.obolibrary.org/obo/VTO_0060335" , "Spectracanthicus murinus" , "MZUSP" , "34279" ,
 "Hypostomus plecostomus 2" , "http://purl.obolibrary.org/obo/VTO_0060216" , "Hypostomus plecostomus 2 (Armbruster 2004)" , "UF" , "77909" ,
 "Hypostomus cordovae" , "http://purl.obolibrary.org/obo/VTO_0060227" , "Hypostomus cordovae" , "UF" , "82322" ,
 "Dolichancistrus cobrensis" , "http://purl.obolibrary.org/obo/VTO_0060110" , "Dolichancistrus cobrensis" , "UMMZ" , "141941" ,
 "Hypostomus bolivianus" , "http://purl.obolibrary.org/obo/VTO_0060229" , "Hypostomus bolivianus" , "UMMZ" , "204994" ,
 "Hypostomus emarginatus 1" , "http://purl.obolibrary.org/obo/VTO_0060252" , "Hypostomus emarginatus 1 (Armbruster 2004)" , "UMMZ" , "187225" ,
 "Pseudancistrus sp." , "http://purl.obolibrary.org/obo/VTO_0060084" , "Pseudancistrus sp. (Armbruster 2004)" , "USNM" , "226181" ,
 "Dolichancistrus atratoensis" , "http://purl.obolibrary.org/obo/VTO_0060114" , "Dolichancistrus atratoensis" , "USNM" , "263416" ,
 "Hemipsilichthys cameroni" , "http://purl.obolibrary.org/obo/VTO_0060147" , "Pareiorhaphis cameroni" , "USNM" , "279585" ,
 "Leptoancistrus canensis" , "http://purl.obolibrary.org/obo/VTO_0060155" , "Leptoancistrus canensis" , "USNM" , "273716" ,
 "Hypostomus sp. round snout 2" , "http://purl.obolibrary.org/obo/VTO_0060202" , "Hypostomus sp. round snout 2 (Armbruster 2004)" , "USNM" , "300099" ,
 "Hypostomus sp. round snout 2" , "http://purl.obolibrary.org/obo/VTO_0060202" , "Hypostomus sp. round snout 2 (Armbruster 2004)" , "USNM" , "318199" ,
 "Hypostomus sp. round snout 1" , "http://purl.obolibrary.org/obo/VTO_0060203" , "Hypostomus sp. round snout 1 (Armbruster 2004)" , "USNM" , "302485" ,
 "Hypostomus cordovae" , "http://purl.obolibrary.org/obo/VTO_0060227" , "Hypostomus cordovae" , "USNM" , "314314" ,
 "Hypostomus cordovae" , "http://purl.obolibrary.org/obo/VTO_0060227" , "Hypostomus cordovae" , "USNM" , "314334" ,
 "Hypostomus unicolor" , "http://purl.obolibrary.org/obo/VTO_0060261" , "Aphanotorulus unicolor" , "USNM" , "319357" ,
 "Hypostomus unicolor" , "http://purl.obolibrary.org/obo/VTO_0060261" , "Aphanotorulus unicolor" , "USNM" , "329281" ,
 "Peckoltia sp.2" , "http://purl.obolibrary.org/obo/VTO_0060269" , "Peckoltia sp. 2 (Armbruster 2004)" , "USNM" , "305824" ,
 "Pogonopoma wertheimeri" , "http://purl.obolibrary.org/obo/VTO_0060297" , "Pogonopoma wertheimeri" , "USNM" , "302292" ,
 "Pogonopoma wertheimeri" , "http://purl.obolibrary.org/obo/VTO_0060297" , "Pogonopoma wertheimeri" , "USNM" , "318202" ,
 "Crossoloricaria sp." , "http://purl.obolibrary.org/obo/VTO_0060400" , "Crossoloricaria sp. (Armbruster 2004)" , "USNM" , "314302" ,
 "Pterygoplichthys sp." , "http://purl.obolibrary.org/obo/VTO_0060425" , "Pterygoplichthys sp. (de Pinna 1993)" , "USNM" , "uncat." ,
 "Tatia brunnea" , "http://purl.obolibrary.org/obo/VTO_0060535" , "Tatia brunnea" , "AMNH" , "58390" ,
 "Centromochlus romani" , "http://purl.obolibrary.org/obo/VTO_0060546" , "Centromochlus romani" , "AMNH" , "91382" ,
 "Centromochlus punctatus" , "http://purl.obolibrary.org/obo/VTO_0060552" , "Centromochlus punctatus" , "AMNH" , "26495" ,
 "Centromochlus reticulatus" , "http://purl.obolibrary.org/obo/VTO_0060548" , "Centromochlus reticulatus" , "ANSP" , "128707" ,
 "Centromochlus stroudi" , "http://purl.obolibrary.org/obo/VTO_0060593" , "Gelanoglanis stroudi" , "ANSP" , "142937" ,
 "Centromochlus stroudi" , "http://purl.obolibrary.org/obo/VTO_0060593" , "Gelanoglanis stroudi" , "ANSP" , "142938" ,
 "Centromochlus stroudi" , "http://purl.obolibrary.org/obo/VTO_0060593" , "Gelanoglanis stroudi" , "ANSP" , "142941" ,
 "Centromochlus reticulatus" , "http://purl.obolibrary.org/obo/VTO_0060548" , "Centromochlus reticulatus" , "BMNH" , "1972.7.27: 702" ,
 "Centromochlus reticulatus" , "http://purl.obolibrary.org/obo/VTO_0060548" , "Centromochlus reticulatus" , "BMNH" , "1972.7.27: 703" ,
 "Ageneiosus sp. 2" , "http://purl.obolibrary.org/obo/VTO_0060580" , "Ageneiosus sp. 2 (Mo 1991)" , "BMNH" , "1899.12" ,
 "Tatia gyrina" , "http://purl.obolibrary.org/obo/VTO_0060529" , "Tatia gyrina" , "CAS" , "36979" ,
 "Pseudotatia parva" , "http://purl.obolibrary.org/obo/VTO_0060554" , "Pseudotatia parva" , "FMNH" , "57803" ,
 "Pseudotatia parva" , "http://purl.obolibrary.org/obo/VTO_0060554" , "Pseudotatia parva" , "FMNH" , "57807" ,
 "Glanidium ribeiroi" , "http://purl.obolibrary.org/obo/VTO_0060556" , "Glanidium ribeiroi" , "FMNH" , "54243" ,
 "Centromochlus stroudi" , "http://purl.obolibrary.org/obo/VTO_0060593" , "Gelanoglanis stroudi" , "FMNH" , "83912" ,
 "Centromochlus romani" , "http://purl.obolibrary.org/obo/VTO_0060546" , "Centromochlus romani" , "INHS" , "27999" ,
 "Centromochlus romani" , "http://purl.obolibrary.org/obo/VTO_0060546" , "Centromochlus romani" , "INHS" , "69230" ,
 "Tatia boemia" , "http://purl.obolibrary.org/obo/VTO_0060532" , "Tatia boemia" , "MCP" , "12949" ,
 "Tatia strigata" , "http://purl.obolibrary.org/obo/VTO_0060537" , "Tatia strigata" , "MCZ" , "78092" ,
 "Tatia neivai" , "http://purl.obolibrary.org/obo/VTO_0060531" , "Tatia neivai" , "MHNG" , "2159.45" ,
 "Tatia neivai" , "http://purl.obolibrary.org/obo/VTO_0060531" , "Tatia neivai" , "MHNG" , "2355.92" ,
 "Tatia neivai" , "http://purl.obolibrary.org/obo/VTO_0060531" , "Tatia neivai" , "MHNG" , "2537.73" ,
 "Tatia aulopygia" , "http://purl.obolibrary.org/obo/VTO_0060528" , "Tatia aulopygia" , "MNHN" , "1988-994" ,
 "Glanidium leopardus" , "http://purl.obolibrary.org/obo/VTO_0060557" , "Glanidium leopardum" , "MNHN" , "1989-43" ,
 "Tocantinsia piresi" , "http://purl.obolibrary.org/obo/VTO_0060476" , "Tocantinsia piresi" , "MNRJ" , "13502" ,
 "Centromochlus schultzi" , "http://purl.obolibrary.org/obo/VTO_0060542" , "Centromochlus schultzi" , "MNRJ" , "12139" ,
 "Centromochlus schultzi" , "http://purl.obolibrary.org/obo/VTO_0060542" , "Centromochlus schultzi" , "MNRJ" , "9417" ,
 "Asterophysus batrachus" , "http://purl.obolibrary.org/obo/VTO_0060595" , "Asterophysus batrachus" , "MNRJ" , "915" ,
 "Asterophysus batrachus" , "http://purl.obolibrary.org/obo/VTO_0060595" , "Asterophysus batrachus" , "MNRJ" , "985" ,
 "Tocantinsia piresi" , "http://purl.obolibrary.org/obo/VTO_0060476" , "Tocantinsia piresi" , "MZUSP" , "45043" ,
 "Auchenipterus nuchalis" , "http://purl.obolibrary.org/obo/VTO_0060477" , "Auchenipterus nuchalis" , "MZUSP" , "44129" ,
 "Entomocorus benjamini" , "http://purl.obolibrary.org/obo/VTO_0060490" , "Entomocorus benjamini" , "MZUSP" , "40085" ,
 "Entomocorus gameroi" , "http://purl.obolibrary.org/obo/VTO_0060491" , "Entomocorus gameroi" , "MZUSP" , "9357" ,
 "Pseudauchenipterus affinis" , "http://purl.obolibrary.org/obo/VTO_0060504" , "Pseudauchenipterus affinis" , "MZUSP" , "9376" ,
 "Pseudauchenipterus nodosus" , "http://purl.obolibrary.org/obo/VTO_0060505" , "Pseudauchenipterus nodosus" , "MZUSP" , "45675" ,
 "Pseudauchenipterus jequitinhonhae" , "http://purl.obolibrary.org/obo/VTO_0060506" , "Pseudauchenipterus jequitinhonhae" , "MZUSP" , "44064" ,
 "Pseudauchenipterus jequitinhonhae" , "http://purl.obolibrary.org/obo/VTO_0060506" , "Pseudauchenipterus jequitinhonhae" , "MZUSP" , "45046" ,
 "Tatia neivai" , "http://purl.obolibrary.org/obo/VTO_0060531" , "Tatia neivai" , "MZUSP" , "42570" ,
 "Tatia neivai" , "http://purl.obolibrary.org/obo/VTO_0060531" , "Tatia neivai" , "MZUSP" , "47505" ,
 "Tatia boemia" , "http://purl.obolibrary.org/obo/VTO_0060532" , "Tatia boemia" , "MZUSP" , "47921" ,
 "Tatia strigata" , "http://purl.obolibrary.org/obo/VTO_0060537" , "Tatia strigata" , "MZUSP" , "44065" ,
 "Tatia strigata" , "http://purl.obolibrary.org/obo/VTO_0060537" , "Tatia strigata" , "MZUSP" , "44069" ,
 "Glanidium cesarpintoi" , "http://purl.obolibrary.org/obo/VTO_0060558" , "Glanidium cesarpintoi" , "MZUSP" , "43251" ,
 "Ageneiosus sp." , "http://purl.obolibrary.org/obo/VTO_0060579" , "Ageneiosus sp. (Soares-Porto 1998)" , "MZUSP" , "5650" ,
 "Ageneiosus sp." , "http://purl.obolibrary.org/obo/VTO_0060579" , "Ageneiosus sp. (Soares-Porto 1998)" , "MZUSP" , "9354" ,
 "Centromochlus stroudi" , "http://purl.obolibrary.org/obo/VTO_0060593" , "Gelanoglanis stroudi" , "MZUSP" , "14641" ,
 "Asterophysus batrachus" , "http://purl.obolibrary.org/obo/VTO_0060595" , "Asterophysus batrachus" , "MZUSP" , "12420" ,
 "Asterophysus batrachus" , "http://purl.obolibrary.org/obo/VTO_0060595" , "Asterophysus batrachus" , "MZUSP" , "44129" ,
 "Tatia brunnea" , "http://purl.obolibrary.org/obo/VTO_0060535" , "Tatia brunnea" , "RMNH" , "28571" ,
 "Tatia brunnea" , "http://purl.obolibrary.org/obo/VTO_0060535" , "Tatia brunnea" , "RMNH" , "26196" ,
 "Tatia brunnea" , "http://purl.obolibrary.org/obo/VTO_0060535" , "Tatia brunnea" , "RMNH" , "26197" ,
 "Tatia brunnea" , "http://purl.obolibrary.org/obo/VTO_0060535" , "Tatia brunnea" , "RMNH" , "26198" ,
 "Tatia creutzbergi" , "http://purl.obolibrary.org/obo/VTO_0060539" , "Tatia creutzbergi" , "RMNH" , "19440" ,
 "Tatia creutzbergi" , "http://purl.obolibrary.org/obo/VTO_0060539" , "Tatia creutzbergi" , "RMNH" , "28616" ,
 "Tatia creutzbergi" , "http://purl.obolibrary.org/obo/VTO_0060539" , "Tatia creutzbergi" , "RMNH" , "28617" ,
 "Centromochlus romani" , "http://purl.obolibrary.org/obo/VTO_0060546" , "Centromochlus romani" , "RMNH" , "30490" ,
 "Centromochlus romani" , "http://purl.obolibrary.org/obo/VTO_0060546" , "Centromochlus romani" , "RMNH" , "30491" ,
 "Centromochlus reticulatus" , "http://purl.obolibrary.org/obo/VTO_0060548" , "Centromochlus reticulatus" , "RMNH" , "26744" ,
 "Centromochlus punctatus" , "http://purl.obolibrary.org/obo/VTO_0060552" , "Centromochlus punctatus" , "RMNH" , "26496" ,
 "Centromochlus punctatus" , "http://purl.obolibrary.org/obo/VTO_0060552" , "Centromochlus punctatus" , "RMNH" , "26497" ,
 "Pseudotatia parva" , "http://purl.obolibrary.org/obo/VTO_0060554" , "Pseudotatia parva" , "RMNH" , "26600" ,
 "Glanidium leopardus" , "http://purl.obolibrary.org/obo/VTO_0060557" , "Glanidium leopardum" , "RMNH" , "28573" ,
 "Glanidium leopardus" , "http://purl.obolibrary.org/obo/VTO_0060557" , "Glanidium leopardum" , "RMNH" , "28576" ,
 "Pseudauchenipterus nodosus" , "http://purl.obolibrary.org/obo/VTO_0060505" , "Pseudauchenipterus nodosus" , "USNM" , "226107" ,
 "Tatia creutzbergi" , "http://purl.obolibrary.org/obo/VTO_0060539" , "Tatia creutzbergi" , "ZMA" , "105.859" ,
 "Centromochlus concolor" , "http://purl.obolibrary.org/obo/VTO_0060550" , "Centromochlus concolor" , "ZMA" , "106.209" ,
 "Centromochlus concolor" , "http://purl.obolibrary.org/obo/VTO_0060550" , "Centromochlus concolor" , "ZMA" , "106.210" ,
 "Centromochlus punctatus" , "http://purl.obolibrary.org/obo/VTO_0060552" , "Centromochlus punctatus" , "ZMA" , "105.525" ,
 "Glanidium leopardus" , "http://purl.obolibrary.org/obo/VTO_0060557" , "Glanidium leopardum" , "ZMA" , "102.233" ,
 "Scutiger mammatus" , "http://purl.obolibrary.org/obo/VTO_0002619" , "Scutiger mammatus" , "AMNH" , "6252" ,
 "Scutiger mammatus" , "http://purl.obolibrary.org/obo/VTO_0002619" , "Scutiger mammatus" , "AMNH" , "6630" ,
 "Pelodytes punctatus" , "http://purl.obolibrary.org/obo/VTO_0002629" , "Pelodytes punctatus" , "AMNH" , "6252" ,
 "Pelodytes punctatus" , "http://purl.obolibrary.org/obo/VTO_0002629" , "Pelodytes punctatus" , "AMNH" , "6630" ,
 "Scutiger mammatus" , "http://purl.obolibrary.org/obo/VTO_0002619" , "Scutiger mammatus" , "CM" , "54753" ,
 "Scutiger mammatus" , "http://purl.obolibrary.org/obo/VTO_0002619" , "Scutiger mammatus" , "CM" , "28577" ,
 "Scutiger mammatus" , "http://purl.obolibrary.org/obo/VTO_0002619" , "Scutiger mammatus" , "CM" , "52354" ,
 "Scutiger mammatus" , "http://purl.obolibrary.org/obo/VTO_0002619" , "Scutiger mammatus" , "CM" , "38620" ,
 "Scutiger mammatus" , "http://purl.obolibrary.org/obo/VTO_0002619" , "Scutiger mammatus" , "CM" , "144788" ,
 "Scutiger mammatus" , "http://purl.obolibrary.org/obo/VTO_0002619" , "Scutiger mammatus" , "CM" , "54760" ,
 "Scutiger mammatus" , "http://purl.obolibrary.org/obo/VTO_0002619" , "Scutiger mammatus" , "CM" , "55770" ,
 "Scutiger mammatus" , "http://purl.obolibrary.org/obo/VTO_0002619" , "Scutiger mammatus" , "CM" , "38337a-f" ,
 "Scutiger mammatus" , "http://purl.obolibrary.org/obo/VTO_0002619" , "Scutiger mammatus" , "CM" , "50683" ,
 "Scutiger mammatus" , "http://purl.obolibrary.org/obo/VTO_0002619" , "Scutiger mammatus" , "CM" , "144791" ,
 "Scutiger mammatus" , "http://purl.obolibrary.org/obo/VTO_0002619" , "Scutiger mammatus" , "CM" , "33948a" ,
 "Scutiger mammatus" , "http://purl.obolibrary.org/obo/VTO_0002619" , "Scutiger mammatus" , "CM" , "33948b" ,
 "Scutiger mammatus" , "http://purl.obolibrary.org/obo/VTO_0002619" , "Scutiger mammatus" , "CM" , "54755" ,
 "Scutiger mammatus" , "http://purl.obolibrary.org/obo/VTO_0002619" , "Scutiger mammatus" , "CM" , "55769" ,
 "Scutiger mammatus" , "http://purl.obolibrary.org/obo/VTO_0002619" , "Scutiger mammatus" , "CM" , "42585" ,
 "Scutiger mammatus" , "http://purl.obolibrary.org/obo/VTO_0002619" , "Scutiger mammatus" , "CM" , "42586" ,
 "Scutiger mammatus" , "http://purl.obolibrary.org/obo/VTO_0002619" , "Scutiger mammatus" , "CM" , "54978" ,
 "Scutiger mammatus" , "http://purl.obolibrary.org/obo/VTO_0002619" , "Scutiger mammatus" , "CM" , "18719" ,
 "Scutiger mammatus" , "http://purl.obolibrary.org/obo/VTO_0002619" , "Scutiger mammatus" , "CM" , "32299" ,
